   1
VALUES OF MIE FACTORS FOR INDEX OF REFRACTION = 1.25 -0.0000I
  89.600          1.99220          1.99220          0.22744
  89.700          1.99846          1.99846          0.19689
  89.800          2.01236          2.01236          0.33689
  89.900          2.03945          2.03945          1.68349
  90.000          2.03007          2.03007          1.86939
  90.100          2.02242          2.02242          2.39555
  90.200          1.99660          1.99660          0.83239
  90.300          1.97578          1.97578          0.41536
  90.400          1.96860          1.96860          0.31479
  90.500          1.97220          1.97220          0.28840
  90.600          1.98373          1.98373          0.27439
  90.700          2.00746          2.00746          0.46399
  90.800          2.02312          2.02312          1.95222
  90.900          2.02239          2.02239          0.50510
  91.000          2.00200          2.00200          2.12240
  91.100          1.97718          1.97718          0.81779
  91.200          1.96434          1.96434          0.35549
  91.300          1.96482          1.96482          0.21956
  91.400          1.97826          1.97826          0.75028
  91.500          1.99158          1.99158          0.25293
  91.600          2.02534          2.02534          1.07604
  91.700          2.02098          2.02098          1.95231
  91.800          2.01935          2.01935          3.59631
  91.900          2.00132          2.00132          1.94730
  92.000          1.98176          1.98176          0.87424
  92.100          1.97717          1.97717          0.43552
  92.200          1.98449          1.98449          0.24119
  92.300          1.99916          1.99916          0.05579
  92.400          2.02450          2.02450          0.54531
  92.500          2.05135          2.05135          2.20295
  92.600          2.07356          2.07356          7.59817
  92.700          2.04154          2.04154          2.73243
  92.800          2.01930          2.01930          1.34831
  92.900          2.00785          2.00785          0.72260
  93.000          2.01071          2.01071          0.46419
  93.100          2.03096          2.03096          0.34931
  93.200          2.04218          2.04218          0.04710
  93.300          2.07839          2.07839          1.61720
  93.400          2.08007          2.08007          2.76837
  93.500          2.08099          2.08099          3.60116
  93.600          2.07196          2.07196          1.67097
  93.700          2.05224          2.05224          0.62344
  93.800          2.04864          2.04864          0.35747
  93.900          2.05765          2.05765          0.35031
  94.000          2.07382          2.07382          0.01949
  94.100          2.09783          2.09783          0.28326
  94.200          2.13257          2.13257          3.10928
  94.300          2.12017          2.12017          5.62109
  94.400          2.12651          2.12651          3.18306
  94.500          2.10567          2.10567          0.86880
  94.600          2.09274          2.09274          0.21734
  94.700          2.09524          2.09524          0.09577
  94.800          2.10834          2.10834          0.02538
  94.900          2.12639          2.12639          0.13342
  95.000          2.15943          2.15943          1.38115
  95.100          2.16661          2.16661          2.55546
  95.200          2.16279          2.16279          3.82578
  95.300          2.16168          2.16168          2.07334
  95.400          2.13801          2.13801          0.44453
  95.500          2.13171          2.13171          0.10894
  95.600          2.13921          2.13921          0.11685
  95.700          2.15302          2.15302          0.08415
  95.800          2.17301          2.17301          0.72109
  95.900          2.21056          2.21056          3.31661
  96.000          2.19042          2.19042          3.11065
  96.100          2.19955          2.19955          2.66984
  96.200          2.17976          2.17976          0.92264
  96.300          2.16179          2.16179          0.20411
  96.400          2.16055          2.16055          0.06968
  96.500          2.16989          2.16989          0.01021
  96.600          2.18468          2.18468          0.22054
  96.700          2.20995          2.20995          1.94281
  96.800          2.22639          2.22639          3.13145
  96.900          2.20656          2.20656          2.29967
  97.000          2.21162          2.21162          1.41744
  97.100          2.18184          2.18184          0.34386
  97.200          2.17069          2.17069          0.12594
  97.300          2.17537          2.17537          0.20373
  97.400          2.18382          2.18382          0.09010
  97.500          2.19843          2.19843          0.51006
  97.600          2.23334          2.23334          3.45136
  97.700          2.20665          2.20665          2.55608
  97.800          2.21031          2.21031          2.18239
  97.900          2.19315          2.19315          0.65295
  98.000          2.16815          2.16815          0.17737
  98.100          2.16219          2.16219          0.16949
  98.200          2.16717          2.16717          0.19582
  98.300          2.17834          2.17834          0.41178
  98.400          2.19579          2.19579          1.35654
  98.500          2.20942          2.20942          3.31963
  98.600          2.18348          2.18348          1.83438
  98.700          2.19197          2.19197          2.09829
  98.800          2.15640          2.15640          0.42469
  98.900          2.13988          2.13988          0.12275
  99.000          2.13796          2.13796          0.11531
  99.100          2.14512          2.14512          0.28969
  99.200          2.15612          2.15612          0.83340
  99.300          2.18619          2.18619          3.02675
  99.400          2.15766          2.15766          1.21412
  99.500          2.15295          2.15295          1.82145
  99.600          2.14221          2.14221          1.68171
  99.700          2.11065          2.11065          0.42066
  99.800          2.10172          2.10172          0.36517
  99.900          2.10313          2.10313          0.08514
 100.000          2.11235          2.11235          0.26580
 100.100          2.12519          2.12519          1.28040
 100.200          2.14212          2.14212          2.49952
 100.300          2.10807          2.10807          0.95885
 100.400          2.11778          2.11778          2.26741
 100.500          2.08161          2.08161          1.05631
 100.600          2.06220          2.06220          0.42400
 100.700          2.05868          2.05868          0.17026
 100.800          2.06515          2.06515          0.16360
 100.900          2.07620          2.07620          0.29593
 101.000          2.10359          2.10359          3.44492
 101.100          2.07737          2.07737          1.43955
 101.200          2.06569          2.06569          1.58536
 101.300          2.06455          2.06455          1.74404
 101.400          2.02853          2.02853          0.45194
 101.500          2.01878          2.01878          0.11465
 101.600          2.02101          2.02101          0.17760
 101.700          2.03200          2.03200          0.24749
 101.800          2.04574          2.04574          0.59680
 101.900          2.07019          2.07019          2.72865
 102.000          2.03165          2.03165          1.30254
 102.100          2.03997          2.03997          2.88426
 102.200          2.00995          2.00995          0.68632
 102.300          1.99009          1.99009          0.12744
 102.400          1.98774          1.98774          0.02871
 102.500          1.99624          1.99624          0.08349
 102.600          2.01111          2.01111          0.31960
 102.700          2.03604          2.03604          1.40505
 102.800          2.02036          2.02036          1.17489
 102.900          2.00634          2.00634          1.49332
 103.000          2.01656          2.01656          2.54135
 103.100          1.97844          1.97844          0.23304
 103.200          1.97054          1.97054          0.00652
 103.300          1.97532          1.97532          0.00098
 103.400          1.98992          1.98992          0.04424
 103.500          2.00817          2.00817          0.76720
 103.600          2.04230          2.04230          3.43240
 103.700          2.00311          2.00311          0.76140
 103.800          2.00851          2.00851          2.02592
 103.900          1.98991          1.98991          0.77885
 104.000          1.97459          1.97459          0.15335
 104.100          1.97200          1.97200          0.00398
 104.200          1.98371          1.98371          0.00088
 104.300          2.00363          2.00363          0.11194
 104.400          2.03000          2.03000          1.86273
 104.500          2.02440          2.02440          1.33415
 104.600          2.01093          2.01093          1.09406
 104.700          2.03049          2.03049          1.70864
 104.800          1.99160          1.99160          0.20030
 104.900          1.98617          1.98617          0.05163
 105.000          1.99362          1.99362          0.01775
 105.100          2.01165          2.01165          0.04713
 105.200          2.07624          2.07624          4.91742
 105.300          2.07899          2.07899          4.11727
 105.400          2.04079          2.04079          0.83075
 105.500          2.04247          2.04247          1.68700
 105.600          2.03466          2.03466          0.35034
 105.700          2.01616          2.01616          0.17761
 105.800          2.01833          2.01833          0.17121
 105.900          2.03149          2.03149          0.13701
 106.000          2.05449          2.05449          0.38411
 106.100          2.08297          2.08297          1.88566
 106.200          2.08531          2.08531          0.59289
 106.300          2.07326          2.07326          0.62332
 106.400          2.09663          2.09663          1.87765
 106.500          2.05841          2.05841          0.25713
 106.600          2.05333          2.05333          0.19071
 106.700          2.06082          2.06082          0.19755
 106.800          2.07887          2.07887          0.25420
 106.900          2.10474          2.10474          0.86775
 107.000          2.15472          2.15472          3.93478
 107.100          2.11672          2.11672          0.26393
 107.200          2.11415          2.11415          0.58710
 107.300          2.11322          2.11322          0.96199
 107.400          2.09238          2.09238          0.21802
 107.500          2.09362          2.09362          0.12371
 107.600          2.10517          2.10517          0.10172
 107.700          2.12724          2.12724          0.36850
 107.800          2.15555          2.15555          1.98908
 107.900          2.16147          2.16147          0.31996
 108.000          2.14894          2.14894          0.41052
 108.100          2.16746          2.16746          1.10550
 108.200          2.13123          2.13123          0.64015
 108.300          2.12399          2.12399          0.31400
 108.400          2.12866          2.12866          0.14829
 108.500          2.14338          2.14338          0.14572
 108.600          2.16779          2.16779          0.53834
 108.700          2.22012          2.22012          3.40997
 108.800          2.18085          2.18085          0.20790
 108.900          2.17303          2.17303          0.50170
 109.000          2.17401          2.17401          1.18021
 109.100          2.14778          2.14778          0.46535
 109.200          2.14517          2.14517          0.29003
 109.300          2.15213          2.15213          0.19792
 109.400          2.16953          2.16953          0.36789
 109.500          2.19540          2.19540          1.36584
 109.600          2.20179          2.20179          0.00806
 109.700          2.18759          2.18759          0.14240
 109.800          2.19556          2.19556          1.40667
 109.900          2.16261          2.16261          0.36593
 110.000          2.15136          2.15136          0.17950
 110.100          2.15132          2.15132          0.11965
 110.200          2.16040          2.16040          0.13417
 110.300          2.18013          2.18013          0.57979
 110.400          2.23197          2.23197          2.49717
 110.500          2.19069          2.19069          0.09873
 110.600          2.17773          2.17773          0.18250
 110.700          2.17809          2.17809          1.46028
 110.800          2.14590          2.14590          0.12089
 110.900          2.13916          2.13916          0.02524
 111.000          2.14133          2.14133          0.00766
 111.100          2.15307          2.15307          0.04972
 111.200          2.17542          2.17542          0.85941
 111.300          2.18114          2.18114          0.01170
 111.400          2.16514          2.16514          0.23357
 111.500          2.16200          2.16200          0.88396
 111.600          2.13193          2.13193          0.38674
 111.700          2.11718          2.11718          0.05942
 111.800          2.11337          2.11337          0.00138
 111.900          2.11820          2.11820          0.06758
 112.000          2.13332          2.13332          0.08540
 112.100          2.18540          2.18540          2.71916
 112.200          2.14342          2.14342          0.17827
 112.300          2.12730          2.12730          0.54895
 112.400          2.12671          2.12671          0.99207
 112.500          2.08978          2.08978          0.18688
 112.600          2.08032          2.08032          0.07877
 112.700          2.07957          2.07957          0.01202
 112.800          2.08754          2.08754          0.02332
 112.900          2.10763          2.10763          0.35628
 113.000          2.11494          2.11494          0.01292
 113.100          2.09980          2.09980          0.36703
 113.200          2.08990          2.08990          1.47233
 113.300          2.06278          2.06278          0.19943
 113.400          2.04697          2.04697          0.23670
 113.500          2.04198          2.04198          0.18642
 113.600          2.04501          2.04501          0.05099
 113.700          2.05787          2.05787          0.07738
 113.800          2.11234          2.11234          2.17763
 113.900          2.07236          2.07236          0.33300
 114.000          2.05666          2.05666          0.57906
 114.100          2.05685          2.05685          0.79963
 114.200          2.01860          2.01860          0.21377
 114.300          2.00959          2.00959          0.26924
 114.400          2.00966          2.00966          0.42422
 114.500          2.01724          2.01724          0.08651
 114.600          2.03724          2.03724          0.43108
 114.700          2.04925          2.04925          0.29008
 114.800          2.03767          2.03767          0.94386
 114.900          2.02587          2.02587          0.86063
 115.000          2.00201          2.00201          0.40898
 115.100          1.98766          1.98766          0.23726
 115.200          1.98443          1.98443          0.19463
 115.300          1.98939          1.98939          0.12210
 115.400          2.00304          2.00304          0.03288
 115.500          2.06028          2.06028          2.10079
 115.600          2.02751          2.02751          1.00653
 115.700          2.01562          2.01562          1.32240
 115.800          2.01765          2.01765          0.99291
 115.900          1.98083          1.98083          0.59575
 116.000          1.97391          1.97391          0.34562
 116.100          1.97639          1.97639          0.15227
 116.200          1.98651          1.98651          0.03198
 116.300          2.00799          2.00799          0.23833
 116.400          2.02716          2.02716          0.54434
 116.500          2.02121          2.02121          1.26708
 116.600          2.01180          2.01180          1.12738
 116.700          1.99143          1.99143          0.84769
 116.800          1.97959          1.97959          0.59483
 116.900          1.97905          1.97905          0.43772
 117.000          1.98698          1.98698          0.19197
 117.100          2.00254          2.00254          0.12335
 117.200          2.05463          2.05463          0.90315
 117.300          2.03778          2.03778          1.43461
 117.400          2.03083          2.03083          1.05484
 117.500          2.03426          2.03426          1.17372
 117.600          2.00089          2.00089          0.44496
 117.700          1.99616          1.99616          0.33176
 117.800          2.00134          2.00134          0.23601
 117.900          2.01411          2.01411          0.10724
 118.000          2.03660          2.03660          0.33778
 118.100          2.06220          2.06220          1.54967
 118.200          2.06088          2.06088          1.73820
 118.300          2.05498          2.05498          0.57938
 118.400          2.03651          2.03651          0.54990
 118.500          2.02577          2.02577          0.16928
 118.600          2.02653          2.02653          0.07952
 118.700          2.03634          2.03634          0.03478
 118.800          2.05313          2.05313          0.00889
 118.900          2.09308          2.09308          1.36346
 119.000          2.09609          2.09609          1.92952
 119.100          2.09234          2.09234          1.52880
 119.200          2.09459          2.09459          1.74401
 119.300          2.06448          2.06448          0.31912
 119.400          2.05933          2.05933          0.09563
 119.500          2.06450          2.06450          0.01714
 119.600          2.07757          2.07757          0.01137
 119.700          2.09888          2.09888          0.07034
 119.800          2.12759          2.12759          1.49145
 119.900          2.12866          2.12866          1.49085
 120.000          2.12562          2.12562          0.82206
 120.100          2.10718          2.10718          0.56913
 120.200          2.09484          2.09484          0.18248
 120.300          2.09399          2.09399          0.06236
 120.400          2.10250          2.10250          0.00535
 120.500          2.11769          2.11769          0.05652
 120.600          2.14666          2.14666          2.23134
 120.700          2.16160          2.16160          1.77770
 120.800          2.15704          2.15704          0.97182
 120.900          2.15602          2.15602          0.92728
 121.000          2.12805          2.12805          0.25508
 121.100          2.11994          2.11994          0.12150
 121.200          2.12242          2.12242          0.07042
 121.300          2.13311          2.13311          0.02073
 121.400          2.15090          2.15090          0.00362
 121.500          2.17779          2.17779          1.75437
 121.600          2.17883          2.17883          1.69786
 121.700          2.17588          2.17588          0.63065
 121.800          2.15582          2.15582          0.35840
 121.900          2.13920          2.13920          0.16655
 122.000          2.13435          2.13435          0.13228
 122.100          2.13924          2.13924          0.14592
 122.200          2.15099          2.15099          0.12032
 122.300          2.17141          2.17141          1.14838
 122.400          2.19133          2.19133          1.73067
 122.500          2.18235          2.18235          1.63950
 122.600          2.17830          2.17830          1.49575
 122.700          2.15025          2.15025          0.31745
 122.800          2.13728          2.13728          0.10867
 122.900          2.13526          2.13526          0.10052
 123.000          2.14184          2.14184          0.15888
 123.100          2.15541          2.15541          0.19641
 123.200          2.17690          2.17690          1.03987
 123.300          2.17819          2.17819          1.60836
 123.400          2.17305          2.17305          1.47539
 123.500          2.15260          2.15260          1.21905
 123.600          2.13104          2.13104          0.39130
 123.700          2.12184          2.12184          0.15207
 123.800          2.12259          2.12259          0.08354
 123.900          2.13050          2.13050          0.08022
 124.000          2.14410          2.14410          0.88927
 124.100          2.16560          2.16560          1.68442
 124.200          2.15107          2.15107          1.63072
 124.300          2.14643          2.14643          2.32476
 124.400          2.11786          2.11786          0.96942
 124.500          2.10086          2.10086          0.42809
 124.600          2.09552          2.09552          0.25690
 124.700          2.09912          2.09912          0.15232
 124.800          2.11118          2.11118          0.37295
 124.900          2.12557          2.12557          1.03847
 125.000          2.12926          2.12926          2.42561
 125.100          2.12001          2.12001          1.27706
 125.200          2.10226          2.10226          1.37829
 125.300          2.07683          2.07683          0.48110
 125.400          2.06501          2.06501          0.26302
 125.500          2.06370          2.06370          0.22521
 125.600          2.07014          2.07014          0.17922
 125.700          2.08072          2.08072          0.22828
 125.800          2.10334          2.10334          2.24002
 125.900          2.08612          2.08612          2.73302
 126.000          2.08301          2.08301          3.27059
 126.100          2.05582          2.05582          0.65173
 126.200          2.03661          2.03661          0.13259
 126.300          2.03022          2.03022          0.06420
 126.400          2.03326          2.03326          0.07228
 126.500          2.06265          2.06265          3.20964
 126.600          2.05672          2.05672          0.68874
 126.700          2.06641          2.06641          2.95930
 126.800          2.05332          2.05332          1.61142
 126.900          2.04233          2.04233          1.97209
 127.000          2.01550          2.01550          0.30395
 127.100          2.00372          2.00372          0.05886
 127.200          2.00306          2.00306          0.02386
 127.300          2.01074          2.01074          0.00279
 127.400          2.02203          2.02203          0.44475
 127.500          2.04547          2.04547          2.49770
 127.600          2.03051          2.03051          2.23453
 127.700          2.02909          2.02909          3.29685
 127.800          2.00742          2.00742          0.84618
 127.900          1.98825          1.98825          0.12082
 128.000          1.98359          1.98359          0.04445
 128.100          1.98883          1.98883          0.02732
 128.200          2.00413          2.00413          0.91191
 128.300          2.01571          2.01571          1.18616
 128.400          2.03371          2.03371          3.76609
 128.500          2.01887          2.01887          0.64838
 128.600          2.01467          2.01467          1.49853
 128.700          1.98820          1.98820          0.23739
 128.800          1.97798          1.97798          0.02980
 128.900          1.97985          1.97985          0.00402
 129.000          1.99077          1.99077          0.00972
 129.100          2.00571          2.00571          0.32819
 129.200          2.02987          2.02987          2.76591
 129.300          2.02179          2.02179          2.54104
 129.400          2.01999          2.01999          2.57579
 129.500          2.00719          2.00719          0.47177
 129.600          1.98808          1.98808          0.09544
 129.700          1.98553          1.98553          0.06758
 129.800          1.99338          1.99338          0.05674
 129.900          2.00920          2.00920          0.37747
 130.000          2.02647          2.02647          0.88505
 130.100          2.05312          2.05312          3.48732
 130.200          2.05983          2.05983          4.85443
 130.300          2.03869          2.03869          1.84844
 130.400          2.01391          2.01391          0.19711
 130.500          2.00475          2.00475          0.07703
 130.600          2.00857          2.00857          0.09371
 130.700          2.02196          2.02196          0.12767
 130.800          2.04023          2.04023          0.64826
 130.900          2.06396          2.06396          2.33753
 131.000          2.06386          2.06386          1.42312
 131.100          2.05856          2.05856          1.94153
 131.200          2.05555          2.05555          1.23516
 131.300          2.03486          2.03486          0.19518
 131.400          2.03316          2.03316          0.04570
 131.500          2.04220          2.04220          0.04052
 131.600          2.05970          2.05970          0.28596
 131.700          2.07950          2.07950          1.04481
 131.800          2.11183          2.11183          3.57161
 131.900          2.08996          2.08996          2.52505
 132.000          2.09663          2.09663          1.89803
 132.100          2.07429          2.07429          0.84935
 132.200          2.06363          2.06363          0.25260
 132.300          2.06705          2.06705          0.09109
 132.400          2.08105          2.08105          0.28615
 132.500          2.09999          2.09999          0.24710
 132.600          2.12236          2.12236          1.60550
 132.700          2.12875          2.12875          1.62606
 132.800          2.11749          2.11749          1.40495
 132.900          2.12197          2.12197          1.57490
 133.000          2.09657          2.09657          0.47204
 133.100          2.09272          2.09272          0.21042
 133.200          2.09979          2.09979          0.15691
 133.300          2.11587          2.11587          0.17367
 133.400          2.13587          2.13587          0.43892
 133.500          2.16892          2.16892          2.92140
 133.600          2.14377          2.14377          1.83762
 133.700          2.14830          2.14830          2.42352
 133.800          2.12986          2.12986          0.70105
 133.900          2.11502          2.11502          0.13437
 134.000          2.11536          2.11536          0.06668
 134.100          2.12789          2.12789          0.44443
 134.200          2.14313          2.14313          0.26455
 134.300          2.16278          2.16278          1.00600
 134.400          2.17300          2.17300          1.46428
 134.500          2.15448          2.15448          1.50789
 134.600          2.16299          2.16299          2.69072
 134.700          2.13139          2.13139          0.24848
 134.800          2.12361          2.12361          0.01063
 134.900          2.12683          2.12683          0.00362
 135.000          2.13914          2.13914          0.01833
 135.100          2.15725          2.15725          0.34445
 135.200          2.18611          2.18611          3.16605
 135.300          2.16203          2.16203          1.10353
 135.400          2.15842          2.15842          2.01998
 135.500          2.14442          2.14442          1.04804
 135.600          2.12374          2.12374          0.08418
 135.700          2.11984          2.11984          0.01484
 135.800          2.12546          2.12546          0.02784
 135.900          2.13972          2.13972          0.00719
 136.000          2.15689          2.15689          0.76511
 136.100          2.17033          2.17033          2.34860
 136.200          2.14479          2.14479          1.16173
 136.300          2.15347          2.15347          2.20824
 136.400          2.11750          2.11750          0.21694
 136.500          2.10548          2.10548          0.02027
 136.600          2.10455          2.10455          0.00582
 136.700          2.11247          2.11247          0.00270
 136.800          2.12808          2.12808          0.08809
 136.900          2.15145          2.15145          2.89110
 137.000          2.13130          2.13130          1.38638
 137.100          2.12059          2.12059          1.86436
 137.200          2.11175          2.11175          0.51106
 137.300          2.08582          2.08582          0.09504
 137.400          2.07883          2.07883          0.08869
 137.500          2.08090          2.08090          0.07229
 137.600          2.09190          2.09190          0.05665
 137.700          2.10773          2.10773          0.70458
 137.800          2.13445          2.13445          7.42644
 137.900          2.09455          2.09455          0.99588
 138.000          2.09960          2.09960          2.37841
 138.100          2.06545          2.06545          0.08501
 138.200          2.05141          2.05141          0.15152
 138.300          2.04928          2.04928          0.04538
 138.400          2.05428          2.05428          0.14650
 138.500          2.06864          2.06864          0.36425
 138.600          2.08886          2.08886          3.20773
 138.700          2.07427          2.07427          0.56008
 138.800          2.05977          2.05977          0.89535
 138.900          2.05687          2.05687          0.97361
 139.000          2.02714          2.02714          0.11554
 139.100          2.01964          2.01964          0.11165
 139.200          2.02102          2.02102          0.16016
 139.300          2.03105          2.03105          0.12721
 139.400          2.04802          2.04802          0.97119
 139.500          2.07113          2.07113          2.80431
 139.600          2.03936          2.03936          0.57497
 139.700          2.03894          2.03894          1.13729
 139.800          2.01222          2.01222          0.53057
 139.900          1.99849          1.99849          0.22717
 140.000          1.99644          1.99644          0.16475
 140.100          2.00230          2.00230          0.05075
 140.200          2.01719          2.01719          0.19224
 140.300          2.03800          2.03800          2.52247
 140.400          2.03033          2.03033          0.45026
 140.500          2.01597          2.01597          0.71618
 140.600          2.02054          2.02054          1.13245
 140.700          1.98848          1.98848          0.46396
 140.800          1.98286          1.98286          0.30532
 140.900          1.98595          1.98595          0.16703
 141.000          1.99700          1.99700          0.14847
 141.100          2.01641          2.01641          0.74129
 141.200          2.04770          2.04770          1.97563
 141.300          2.01622          2.01622          0.28056
 141.400          2.01166          2.01166          1.09531
 141.500          1.99369          1.99369          0.45410
 141.600          1.98194          1.98194          0.25379
 141.700          1.98238          1.98238          0.21604
 141.800          1.99058          1.99058          0.13356
 141.900          2.00717          2.00717          0.34211
 142.000          2.03094          2.03094          2.34619
 142.100          2.03008          2.03008          0.03882
 142.200          2.01770          2.01770          0.22927
 142.300          2.02911          2.02911          2.29592
 142.400          1.99477          1.99477          0.17787
 142.500          1.99152          1.99152          0.07000
 142.600          1.99704          1.99704          0.03980
 142.700          2.01002          2.01002          0.03178
 142.800          2.03185          2.03185          0.51100
 142.900          2.07186          2.07186          1.87573
 143.000          2.04165          2.04165          0.19850
 143.100          2.03486          2.03486          0.56143
 143.200          2.02281          2.02281          0.67514
 143.300          2.01214          2.01214          0.10374
 143.400          2.01433          2.01433          0.00872
 143.500          2.02425          2.02425          0.00437
 143.600          2.04174          2.04174          0.05296
 143.700          2.06802          2.06802          0.57612
 143.800          2.07299          2.07299          0.06102
 143.900          2.06292          2.06292          0.44111
 144.000          2.07735          2.07735          2.17396
 144.100          2.04164          2.04164          0.17571
 144.200          2.03915          2.03915          0.04156
 144.300          2.04561          2.04561          0.00421
 144.400          2.05912          2.05912          0.03720
 144.500          2.08101          2.08101          0.20275
 144.600          2.12727          2.12727          1.99497
 144.700          2.09776          2.09776          0.23486
 144.800          2.08919          2.08919          1.05728
 144.900          2.07914          2.07914          0.19677
 145.000          2.06745          2.06745          0.06585
 145.100          2.06930          2.06930          0.06007
 145.200          2.07907          2.07907          0.01372
 145.300          2.09561          2.09561          0.02777
 145.400          2.12159          2.12159          0.56229
 145.500          2.13043          2.13043          0.03290
 145.600          2.12125          2.12125          0.46255
 145.700          2.13099          2.13099          2.69165
 145.800          2.09637          2.09637          0.03871
 145.900          2.09185          2.09185          0.13162
 146.000          2.09670          2.09670          0.14666
 146.100          2.10865          2.10865          0.07202
 146.200          2.12813          2.12813          0.04601
 146.300          2.17731          2.17731          2.10348
 146.400          2.14782          2.14782          0.52020
 146.500          2.13733          2.13733          0.81352
 146.600          2.12581          2.12581          0.22555
 146.700          2.11055          2.11055          0.04830
 146.800          2.10927          2.10927          0.11461
 146.900          2.11627          2.11627          0.15000
 147.000          2.12966          2.12966          0.06365
 147.100          2.15260          2.15260          0.26272
 147.200          2.16342          2.16342          0.28598
 147.300          2.15404          2.15404          1.14862
 147.400          2.15456          2.15456          1.47855
 147.500          2.12300          2.12300          0.25209
 147.600          2.11475          2.11475          0.14188
 147.700          2.11601          2.11601          0.09075
 147.800          2.12457          2.12457          0.05044
 147.900          2.14017          2.14017          0.11526
 148.000          2.18848          2.18848          2.00999
 148.100          2.15848          2.15848          0.93180
 148.200          2.14644          2.14644          1.40735
 148.300          2.13205          2.13205          0.46560
 148.400          2.11251          2.11251          0.39116
 148.500          2.10738          2.10738          0.27209
 148.600          2.11083          2.11083          0.15384
 148.700          2.12064          2.12064          0.02526
 148.800          2.13907          2.13907          0.34523
 148.900          2.15128          2.15128          0.69026
 149.000          2.14107          2.14107          1.11891
 149.100          2.13368          2.13368          1.36867
 149.200          2.10430          2.10430          0.33904
 149.300          2.09226          2.09226          0.28489
 149.400          2.08992          2.08992          0.25936
 149.500          2.09534          2.09534          0.15530
 149.600          2.10668          2.10668          0.07318
 149.700          2.15408          2.15408          1.02993
 149.800          2.12469          2.12469          1.63729
 149.900          2.11277          2.11277          0.95696
 150.000          2.09641          2.09641          0.58776
   2
VALUES OF MIE FACTORS FOR INDEX OF REFRACTION = 1.45 -0.0000I
   0.010          0.00000          0.00000          0.00000
   0.020          0.00000          0.00000          0.00000
   0.030          0.00000          0.00000          0.00000
   0.040          0.00000          0.00000          0.00000
   0.050          0.00000          0.00000          0.00000
   0.060          0.00000          0.00000          0.00000
   0.070          0.00000          0.00000          0.00001
   0.080          0.00001          0.00001          0.00001
   0.090          0.00001          0.00001          0.00002
   0.100          0.00002          0.00002          0.00003
   0.110          0.00003          0.00003          0.00004
   0.120          0.00004          0.00004          0.00006
   0.130          0.00006          0.00006          0.00008
   0.140          0.00007          0.00007          0.00011
   0.150          0.00010          0.00010          0.00014
   0.160          0.00013          0.00013          0.00019
   0.170          0.00016          0.00016          0.00024
   0.180          0.00020          0.00020          0.00030
   0.190          0.00025          0.00025          0.00037
   0.200          0.00031          0.00031          0.00045
   0.210          0.00037          0.00037          0.00055
   0.220          0.00045          0.00045          0.00066
   0.230          0.00054          0.00054          0.00079
   0.240          0.00064          0.00064          0.00093
   0.250          0.00075          0.00075          0.00110
   0.260          0.00088          0.00088          0.00128
   0.270          0.00103          0.00103          0.00149
   0.280          0.00119          0.00119          0.00171
   0.290          0.00136          0.00136          0.00197
   0.300          0.00156          0.00156          0.00225
   0.310          0.00178          0.00178          0.00256
   0.320          0.00202          0.00202          0.00289
   0.330          0.00229          0.00229          0.00326
   0.340          0.00258          0.00258          0.00367
   0.350          0.00290          0.00290          0.00410
   0.360          0.00324          0.00324          0.00458
   0.370          0.00362          0.00362          0.00509
   0.380          0.00402          0.00402          0.00564
   0.390          0.00446          0.00446          0.00624
   0.400          0.00494          0.00494          0.00688
   0.410          0.00545          0.00545          0.00756
   0.420          0.00600          0.00600          0.00829
   0.430          0.00660          0.00660          0.00907
   0.440          0.00723          0.00723          0.00990
   0.450          0.00791          0.00791          0.01079
   0.460          0.00864          0.00864          0.01173
   0.470          0.00941          0.00941          0.01272
   0.480          0.01023          0.01023          0.01377
   0.490          0.01111          0.01111          0.01489
   0.500          0.01204          0.01204          0.01606
   0.510          0.01303          0.01303          0.01729
   0.520          0.01408          0.01408          0.01859
   0.530          0.01519          0.01519          0.01995
   0.540          0.01636          0.01636          0.02138
   0.550          0.01760          0.01760          0.02288
   0.560          0.01891          0.01891          0.02444
   0.570          0.02029          0.02029          0.02608
   0.580          0.02173          0.02173          0.02778
   0.590          0.02326          0.02326          0.02956
   0.600          0.02486          0.02486          0.03141
   0.610          0.02654          0.02654          0.03333
   0.620          0.02830          0.02830          0.03533
   0.630          0.03015          0.03015          0.03740
   0.640          0.03208          0.03208          0.03954
   0.650          0.03410          0.03410          0.04176
   0.660          0.03622          0.03622          0.04406
   0.670          0.03842          0.03842          0.04642
   0.680          0.04072          0.04072          0.04886
   0.690          0.04312          0.04312          0.05138
   0.700          0.04562          0.04562          0.05396
   0.710          0.04821          0.04821          0.05662
   0.720          0.05092          0.05092          0.05935
   0.730          0.05373          0.05373          0.06215
   0.740          0.05664          0.05664          0.06502
   0.750          0.05967          0.05967          0.06796
   0.760          0.06280          0.06280          0.07095
   0.770          0.06606          0.06606          0.07402
   0.780          0.06942          0.06942          0.07714
   0.790          0.07290          0.07290          0.08032
   0.800          0.07650          0.07650          0.08355
   0.810          0.08022          0.08022          0.08684
   0.820          0.08406          0.08406          0.09018
   0.830          0.08803          0.08803          0.09356
   0.840          0.09211          0.09211          0.09698
   0.850          0.09632          0.09632          0.10045
   0.860          0.10066          0.10066          0.10394
   0.870          0.10512          0.10512          0.10747
   0.880          0.10971          0.10971          0.11102
   0.890          0.11442          0.11442          0.11458
   0.900          0.11927          0.11927          0.11817
